Model version,Images trained,Time [s],Loss (G),Loss (D),Loss (D-Real),Loss (D-Fake),Loss (D-GP)
64,5999680,46656.117594480515,-8.983443260192871,-2.224437713623047,-11.652573585510254,8.983443260192871,0.44469234347343445
65,6091072,47385.40304851532,-8.704069137573242,-2.1524367332458496,-11.2713041305542,8.704069137573242,0.41479790210723877
66,6183424,48114.41145992279,-11.222127914428711,-1.9979829788208008,-13.613791465759277,11.222127914428711,0.3936818242073059
67,6276096,48843.41110730171,-9.98105525970459,-1.9995588064193726,-12.410687446594238,9.98105525970459,0.4300743341445923
68,6368512,49572.5270447731,-7.079355716705322,-1.9906301498413086,-9.444639205932617,7.079355716705322,0.37465229630470276
69,6461056,50301.38009881973,-6.734496593475342,-2.1163458824157715,-9.283221244812012,6.734496593475342,0.43237921595573425
70,6553280,51030.53425908089,-7.779290199279785,-2.063308000564575,-10.255376815795898,7.779290199279785,0.4127795398235321
71,6645696,51761.67883872986,-7.884474754333496,-2.1073708534240723,-10.39980697631836,7.884474754333496,0.40796151757240295
72,6738176,52490.78612995148,-5.711108684539795,-2.0119667053222656,-8.140239715576172,5.711108684539795,0.41716468334198
73,6829312,53219.834956884384,-10.21061897277832,-2.0991780757904053,-12.743611335754395,10.21061897277832,0.43381479382514954
74,6920960,53949.65180492401,-3.9898998737335205,-2.1238083839416504,-6.511256217956543,3.9898998737335205,0.397548645734787
75,7012736,54678.69749331474,-13.079972267150879,-1.8623145818710327,-15.296357154846191,13.079972267150879,0.354070782661438
76,7104640,55408.15475201607,-11.587128639221191,-1.9710705280303955,-13.967520713806152,11.587128639221191,0.40932130813598633
